Last Name;First Name;Team;Opponent;Home/Away;Formation;Position;Games Played;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches
Perrin;Loic;ETI;REN;A;4231;DC;1;90;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;4;2;43;47;0;4;0;3;0;6;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;12;12;0
Cohade;Renaud;MET;PSG;A;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;2;59;67;0;1;0;4;1;8;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;4;4;0
Nkunku;Christopher;PSG;MET;H;433;FWL;1;90;1;0;0;0;0;0;2;0;0;3;3;1;0;0;2;0;0;0;0;1;37;42;0;0;1;6;0;1;53;6;2;1;2;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Krhin;Rene;NTE;TRO;H;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;51;60;0;5;0;3;1;7;70;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0
Berchiche;Yuri;PSG;MET;H;433;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;2;3;0;1;0;2;1;0;2;44;54;0;5;0;6;0;9;82;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;5;0
Areola;Alphonse;PSG;MET;H;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;6;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;2;1;0;0;0;0;0;0;0
Silva;Gabriel;ETI;REN;A;4231;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;2;30;40;0;1;0;10;0;4;61;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Jemerson;;MON;STR;A;4231;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;2;1;0;0;20;23;0;2;0;0;0;4;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;9;0
Selnaes;Ole;ETI;REN;A;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;5;3;2;2;30;37;0;1;0;5;1;9;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Walter;Remi;TRO;NTE;A;4411;MC;1;90;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;2;2;2;0;34;38;0;0;0;10;0;2;55;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Gnagnon;Joris;REN;ETI;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;0;1;0;73;74;0;2;0;2;0;2;80;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Koubek;Tomas;REN;ETI;H;4231;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;26;0;0;0;7;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0
Meunier;Thomas;PSG;MET;H;433;DR;1;90;1;0;0;0;0;0;1;0;0;1;1;0;2;0;1;0;0;0;1;0;49;58;0;1;1;4;3;4;73;5;1;0;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Reynet;Baptiste;DIJ;AMN;H;442;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;35;0;0;0;18;0;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;3;0;0;0;0;0;1;1;0
Amalfitano;Romain;DIJ;AMN;H;442;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;1;1;2;1;50;61;1;0;0;6;1;3;72;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Rosier;Valentin;DIJ;AMN;H;442;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;1;0;36;42;0;2;0;3;2;4;65;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Tavares;Julio;DIJ;AMN;H;442;FW;1;90;1;0;0;0;0;0;0;0;0;3;1;1;1;0;1;0;0;0;2;2;10;17;0;6;0;0;0;8;34;9;3;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Balliu;Ivan;MET;PSG;A;4231;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;1;1;41;44;1;0;0;4;0;2;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;2;0
Rivierez;Jonathan;MET;PSG;A;4231;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;28;31;0;1;0;2;1;3;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;1;1;0
Santamaria;Baptiste;ANG;BDX;A;4141;DMC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;2;1;2;29;40;0;0;0;5;2;6;51;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0
Tait;Flavien;ANG;BDX;A;4141;MC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;2;2;35;44;0;0;0;9;6;8;64;0;0;1;0;0;0;0;1;0;0;0;0;0;2;2;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Toko Ekambi;Karl;ANG;BDX;A;4141;FW;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;14;20;0;0;0;1;2;3;33;2;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Pepe;Nicolas;LIL;MTP;H;541;MR;1;90;1;0;0;0;0;0;1;0;0;1;1;0;2;0;0;0;1;1;0;1;19;23;0;0;0;5;1;3;41;1;1;0;1;0;1;0;5;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Said;Wesley ;DIJ;AMN;H;442;FW;1;90;1;0;0;0;0;0;1;0;0;4;2;0;1;0;2;0;2;1;2;0;13;18;0;1;1;0;5;8;36;6;4;0;2;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Ikone;Nanitamo Jonathan;MTP;LIL;A;3421;AMC;1;90;1;0;0;0;0;0;0;0;0;3;0;0;4;0;2;0;0;0;3;5;28;34;0;0;1;3;4;9;62;3;1;2;0;0;0;0;6;0;0;0;0;0;3;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Lima;Lucas;NTE;TRO;H;4231;DL;1;90;1;0;0;0;0;0;0;0;0;1;0;2;8;2;4;0;3;2;1;0;45;53;1;6;1;11;0;9;89;0;0;1;0;0;0;0;2;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
