Last Name;First Name;Team;Opponent;Home/Away;Formation;Position;Games Played;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches
Beunardeau;Quentin;MET;MON;A;541;SUB;1;38;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;18;0;0;0;4;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;1;1;0;0;0;0;0;0
Maouassa;Faitout;REN;ANG;H;4231;SUB;1;36;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;1;1;1;14;16;0;0;0;3;2;4;29;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Delort;Andy;TOU;MTP;A;433;SUB;1;36;0;1;0;1;0;0;0;0;0;2;0;0;2;1;1;0;0;0;4;1;13;19;0;2;0;2;2;5;30;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Rony Lopes;;MON;MET;H;433;SUB;1;35;0;1;0;0;0;0;1;0;0;3;1;0;1;1;1;0;0;0;1;0;13;17;1;0;0;2;1;1;26;3;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Hamouma;Romain;ETI;NIC;A;4231;SUB;1;31;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;2;0;7;9;0;0;0;2;0;1;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
El Ghazi;Anwar;LIL;TRO;A;4141;SUB;1;31;0;1;0;0;0;0;0;0;0;1;0;0;3;0;1;0;0;0;1;0;13;17;0;0;0;0;2;2;28;2;1;0;0;0;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Grandsir;Samuel;TRO;LIL;H;4231;SUB;1;30;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;16;19;0;0;0;4;2;2;25;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bazile;Herve;CAE;MAR;H;4141;SUB;1;29;0;1;0;0;0;0;0;0;0;1;0;0;2;0;1;0;2;1;1;0;12;16;0;0;0;5;2;4;30;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Meunier;Thomas;PSG;LYO;A;433;SUB;1;29;0;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;7;12;0;0;0;2;0;1;23;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Mbenza;Isaac;MTP;TOU;H;3421;SUB;1;28;0;1;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;5;8;1;0;0;0;0;0;12;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
El Ghanassy;Yassine;NTE;BDX;H;4231;SUB;1;28;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2;9;10;0;0;0;3;1;3;17;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N'Gbakoto;Yeni;GUI;AMN;A;4231;SUB;1;26;0;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;1;0;1;9;11;1;0;0;2;0;2;23;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Toko Ekambi;Karl;ANG;REN;A;4141;SUB;1;26;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;6;6;0;0;0;3;1;1;12;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Bamba;Jonathan;ETI;NIC;A;4231;SUB;1;23;0;1;0;0;0;0;0;0;0;0;0;1;1;1;2;0;2;2;0;1;13;17;0;0;0;5;0;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bahoken;Stephane;STR;DIJ;H;4132;SUB;1;23;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;5;7;0;0;0;2;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Manzala;Harisson;AMN;GUI;H;4231;SUB;1;23;0;1;0;0;0;0;0;1;0;1;0;1;1;1;2;0;1;1;0;0;5;7;1;0;1;2;3;4;16;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Confais;Alois;TRO;LIL;H;4231;SUB;1;22;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9;0;0;0;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Lea Siliki;James Edward;REN;ANG;H;4231;SUB;1;22;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;9;13;0;0;0;1;1;2;18;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sessegnon;Stephane;MTP;TOU;H;3421;SUB;1;22;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;2;0;4;9;0;0;0;1;0;1;15;3;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Diomande;Ismael Tiemoko;CAE;MAR;H;4141;SUB;1;21;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;10;12;0;1;0;4;0;1;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Depay;Memphis;LYO;PSG;H;433;SUB;1;21;0;1;0;1;0;0;1;0;0;1;1;0;4;1;0;0;0;0;0;0;10;12;1;0;0;1;2;2;21;0;0;1;0;1;0;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bahlouli;Fares;LIL;TRO;A;4141;SUB;1;21;0;1;0;0;0;0;0;0;0;2;1;0;3;1;0;0;1;1;2;0;15;20;0;0;0;1;2;3;29;0;0;2;0;1;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ocampos;Lucas;MAR;CAE;A;4231;SUB;1;18;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;4;7;0;0;0;0;0;0;10;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Boulaya;Farid;MET;MON;A;541;SUB;1;18;0;1;0;0;0;0;0;1;0;0;0;0;2;1;1;0;3;1;0;0;7;10;0;0;0;1;1;4;19;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Mukiele;Nordi;MTP;TOU;H;3421;SUB;1;14;0;1;0;0;0;0;0;0;0;0;0;0;4;1;1;0;1;1;0;0;6;8;1;2;1;2;0;3;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0
Soderlund;Alexander Toft;ETI;NIC;A;4231;SUB;1;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;3;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Traore;Bertrand;LYO;PSG;H;433;SUB;1;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0
Nuno;;STR;DIJ;H;4132;SUB;1;13;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;3;5;0;1;0;3;1;4;13;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Germain;Valere;MAR;CAE;A;4231;SUB;1;12;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;0;1;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nivet;Benjamin;TRO;LIL;H;4231;SUB;1;12;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;6;0;0;0;0;0;1;16;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0
Jeannot;Benjamin;DIJ;STR;A;433;SUB;1;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brandon;;REN;ANG;H;4231;SUB;1;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;5;5;0;0;0;3;1;3;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tielemans;Youri;MON;MET;H;433;SUB;1;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;13;15;0;0;0;2;0;2;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kwon;Chang-hoon;DIJ;STR;A;433;SUB;1;9;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;6;8;0;0;0;1;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bodmer;Mathieu;AMN;GUI;H;4231;SUB;1;8;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;0;1;4;0;0;0;0;0;0;6;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fulgini;Angelo;ANG;REN;A;4141;SUB;1;8;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;0;0;7;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Giresse;Thibault;GUI;AMN;A;4231;SUB;1;7;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;6;0;0;0;1;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Otavio;;BDX;NTE;A;4231;SUB;1;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Repas;Jan;CAE;MAR;H;4141;SUB;1;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ganago;Kpene Ignatius;NIC;ETI;H;433;SUB;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fofana;Guessouma;AMN;GUI;H;4231;SUB;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kamano;Francois;BDX;NTE;A;4231;SUB;1;3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;1;0;0;0;0;2;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Vada;Valentin;BDX;NTE;A;4231;SUB;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;4;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pastore;Javier;PSG;LYO;A;433;SUB;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Jean;Corentin;TOU;MTP;A;433;SUB;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Grimm;Jeremy;STR;DIJ;H;4132;SUB;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Perraud;Romain;NIC;ETI;H;433;SUB;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pelmard;Andy;NIC;ETI;H;433;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Armougom;Yoel;CAE;MAR;H;4141;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Jakubech;Adam;LIL;TRO;A;4141;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Carrique;Thomas;BDX;NTE;A;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Boisgard;Quentin;TOU;MTP;A;433;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bourgaud;Emmanuel;AMN;GUI;H;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kamara;Bingourou;STR;DIJ;H;4132;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N'Gosso;Guy;AMN;GUI;H;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eboa Eboa;Felix;GUI;AMN;A;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Phiri;Lebogang;GUI;AMN;A;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Sissako;Mamadou;TRO;LIL;H;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Obiang;Johann;TRO;LIL;H;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dabila;Kouadio-Yves;LIL;TRO;A;4141;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Goicoechea;Mauro;TOU;MTP;A;433;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Moulin;Jessy;ETI;NIC;A;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bodiger;Yann;TOU;MTP;A;433;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Didot;Etienne;GUI;AMN;A;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Selnaes;Ole;ETI;NIC;A;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Berchiche;Yuri;PSG;LYO;A;433;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nkunku;;PSG;LYO;A;433;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Leroy;Benjamin;DIJ;STR;A;433;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marie;Jordan;DIJ;STR;A;433;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pierre-Gabriel;Ronael;ETI;NIC;A;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bammou;Yacine;NTE;BDX;H;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Toure;Abdoulaye;NTE;BDX;H;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Iloki;Jules;NTE;BDX;H;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Camara;Souleymane;MTP;TOU;H;3421;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ninga;Casimir;MTP;TOU;H;3421;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dupe;Maxime;NTE;BDX;H;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mendy;Nampalys;NIC;ETI;H;433;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cahuzac;Yannick;TOU;MTP;A;433;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Diallo;Abdoulaye;REN;ANG;H;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Zeffane;Mehdi;REN;ANG;H;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cardinale;Yoan;NIC;ETI;H;433;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Genevois;Romain;CAE;MAR;H;4141;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bouet;Jean-Christophe;AMN;GUI;H;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dolly;Keagan;MTP;TOU;H;3421;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mendyl;Hamza;LIL;TRO;A;4141;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kamara;Boubacar;MAR;CAE;A;4231;SUB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
