Last Name;First Name;Team;Opponent;Home/Away;Formation;Position;Games Played;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches
Lecomte;Benjamin;MTP;DIJ;H;3421;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;20;28;0;1;0;13;0;1;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5;2;3;0;0;0;0;1;1;1
Bellugou;Francois;TRO;AMN;A;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;4;2;0;0;24;35;0;3;0;12;0;7;53;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;5;0
Lautoa;Wesley;DIJ;MTP;A;343;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;4;1;2;40;48;0;1;0;8;0;8;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Rolando;;MAR;LYO;H;4231;DC;1;90;1;0;0;0;0;0;1;0;0;2;1;2;0;0;0;0;3;2;0;0;45;50;0;1;0;5;1;5;61;2;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0
Lopez;Maxime;MAR;LYO;H;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;1;2;2;81;88;0;0;0;6;0;5;102;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0
Blas;Ludovic;GUI;ETI;A;4231;AMC;1;90;1;0;0;0;0;0;0;0;0;3;1;1;0;0;1;0;2;1;1;1;35;41;0;2;0;4;3;8;59;1;0;3;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Pavlovic;Mateo;ANG;CAE;H;4141;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;4;0;19;27;0;3;0;6;0;4;34;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Pavlovic;Mateo;ANG;PSG;A;4141;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;22;24;0;0;0;3;0;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0
Lemar;Thomas;MON;LIL;H;4231;AMC;1;90;1;0;0;0;0;0;0;0;0;2;0;1;3;2;2;0;1;1;0;2;36;44;0;0;0;6;0;3;56;1;1;1;0;0;0;0;1;0;0;0;0;0;2;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Mbappe;Kylian;PSG;ANG;H;433;FWR;1;90;1;0;0;0;0;0;2;0;0;6;3;0;1;0;0;0;0;0;0;4;29;35;0;0;0;2;6;10;59;13;6;0;3;0;2;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Mbappe;Kylian;PSG;NIC;A;433;FWR;1;90;1;0;0;0;0;0;0;0;0;5;1;0;0;0;1;0;0;0;0;1;14;19;0;0;0;5;4;5;40;8;2;3;0;1;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Hilton;Vitorino;MTP;DIJ;H;3421;DC;1;90;1;0;0;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0;1;2;34;44;0;1;0;18;0;3;58;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0
Deplagne;Mathieu;TRO;AMN;A;4231;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;35;42;0;2;0;12;0;3;62;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;5;5;0
Skhiri;Ellyes;MTP;DIJ;H;3421;MC;1;90;1;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;3;2;1;0;33;39;0;0;0;6;1;4;46;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Lasne;Paul;MTP;DIJ;H;3421;MC;1;90;1;0;0;1;0;0;0;0;0;1;0;0;2;1;0;0;2;0;2;2;33;41;1;0;0;7;1;5;55;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Ninga;Casimir;MTP;DIJ;H;3421;AMC;1;90;1;0;0;0;0;0;0;1;0;2;1;0;2;1;4;0;0;0;2;1;14;18;1;2;1;3;1;3;34;9;2;0;1;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Sabaly;Youssouf;BDX;REN;H;433;DR;1;90;1;0;0;0;0;0;0;0;0;1;0;1;8;1;0;0;2;2;0;0;49;59;1;1;0;10;4;7;100;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Dubois;Leo;NTE;MET;A;4231;DR;1;90;1;0;0;0;0;0;0;0;0;3;0;1;8;5;3;0;0;0;0;0;57;69;2;0;2;4;1;1;103;1;0;3;0;0;0;0;1;0;0;0;0;0;3;3;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Thomasson;Adrien;NTE;MET;A;4231;AML;1;90;1;0;0;0;0;0;0;1;0;2;1;1;1;0;1;0;2;1;1;0;31;48;0;0;0;6;1;3;65;3;0;2;0;1;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Sala;Emiliano;NTE;MET;A;4231;FW;1;90;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;2;13;30;0;6;0;6;1;9;45;4;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Le Marchand;Maxime;NIC;PSG;H;433;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;1;1;0;1;27;32;0;1;0;5;1;4;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0
Seri;Jean Michael;NIC;PSG;H;433;MC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;45;50;0;0;0;3;0;1;55;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Plea;Alassane;NIC;PSG;H;433;FWL;1;90;1;0;0;1;0;0;0;1;0;0;0;1;1;0;3;1;3;1;1;1;18;24;0;1;1;4;1;6;36;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Costil;Benoit;BDX;REN;H;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;22;0;0;0;11;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0
Djiku;Alexander;CAE;ANG;A;352;DC;1;90;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;7;4;1;2;65;83;0;4;0;10;2;14;103;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;5;5;0
Martins Pereira;Jonathan;GUI;ETI;A;4231;DR;1;90;1;0;0;1;0;0;0;0;0;0;0;4;4;0;0;1;5;1;1;1;39;46;0;1;0;5;1;8;75;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Traore;Charles;TRO;AMN;A;4231;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;26;35;1;3;1;8;0;4;55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;8;0
Lafont;Alban;TOU;STR;H;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;27;0;0;0;13;0;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;1;1;0;0;0;1;1;0
Yago;Steeve;TOU;STR;H;433;DR;1;90;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;2;4;1;38;46;0;0;0;4;1;5;62;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0
Perrin;Loic;ETI;GUI;H;4231;DC;1;90;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;4;3;1;0;65;70;0;1;0;5;2;7;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Cohade;Renaud;MET;NTE;H;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;7;4;0;0;48;61;0;0;0;10;0;7;83;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Bamba;Jonathan;ETI;GUI;H;4231;AMR;1;90;1;0;0;0;0;0;0;1;0;2;1;0;4;0;6;0;1;1;1;4;42;45;0;1;0;8;1;7;67;5;1;1;0;1;0;0;2;0;0;0;0;0;3;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Krhin;Rene;NTE;MET;A;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;1;0;1;28;38;0;3;0;5;0;6;48;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Areola;Alphonse;PSG;NIC;A;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;21;0;0;0;6;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;1;2;0;0;0;0;0;0;0
Diop;Issa;TOU;STR;H;433;DC;1;90;1;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;1;1;1;0;43;49;0;3;0;12;0;4;59;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;5;0
Silva;Gabriel;ETI;GUI;H;4231;DL;1;90;1;0;0;0;0;0;0;0;0;1;0;1;6;2;2;0;1;1;2;1;18;25;2;1;0;2;0;3;56;2;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Jemerson;;MON;LIL;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;41;45;0;3;0;2;0;5;59;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;10;10;0
Malcom;;BDX;REN;H;433;FWR;1;90;1;0;0;0;0;0;0;0;0;3;0;0;9;1;2;0;0;0;1;1;43;48;1;0;0;6;5;6;75;7;2;1;0;0;0;0;2;0;0;0;0;0;3;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Gnagnon;Joris;REN;BDX;A;4231;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;3;3;0;1;36;37;0;4;0;4;0;8;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;7;0
Koubek;Tomas;REN;BDX;A;4231;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15;35;0;1;0;12;0;2;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
Walter;Remi;TRO;AMN;A;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;1;0;35;48;0;4;0;5;2;10;65;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Reynet;Baptiste;DIJ;MTP;A;343;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;22;36;0;2;0;7;0;3;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;9;6;3;3;0;0;0;2;2;0
Souquet;Arnaud;NIC;PSG;H;433;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;2;4;3;0;1;25;27;0;0;0;5;0;5;50;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Rosier;Valentin;DIJ;MTP;A;343;ML;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;1;1;28;42;0;3;0;9;1;7;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0
Tavares;Julio;DIJ;MTP;A;343;FW;1;90;1;0;0;1;0;0;0;0;0;4;2;0;0;0;0;0;0;0;4;0;16;26;0;8;0;2;1;9;35;6;4;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Balliu;Ivan;MET;NTE;H;4231;DR;1;90;1;0;0;0;0;0;0;0;0;1;0;2;1;0;1;0;3;2;0;1;38;47;0;1;0;6;1;6;79;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Rivierez;Jonathan;MET;NTE;H;4231;DL;1;90;1;0;0;1;0;0;0;0;0;0;0;3;2;0;0;0;2;2;1;1;32;38;0;3;0;8;3;9;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Santamaria;Baptiste;ANG;CAE;H;4141;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;21;26;0;2;0;2;0;5;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Santamaria;Baptiste;ANG;PSG;A;4141;DMC;1;90;1;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;4;2;1;0;47;51;0;0;0;8;1;5;62;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Tait;Flavien;ANG;CAE;H;4141;ML;1;90;1;0;0;0;0;0;1;1;0;4;2;0;3;2;3;0;1;1;0;1;27;36;1;0;1;7;3;5;57;3;1;3;0;2;0;1;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Tait;Flavien;ANG;PSG;A;4141;ML;1;90;1;0;0;0;0;0;0;1;0;5;3;0;10;4;5;0;2;1;2;1;36;43;2;0;4;2;3;6;74;3;2;3;1;2;0;0;1;0;0;0;0;0;5;5;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Pepe;Nicolas;LIL;MON;A;442;FW;1;90;1;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;2;2;0;2;33;39;0;2;0;1;0;6;59;2;1;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Said;Wesley ;DIJ;MTP;A;343;FWR;1;90;1;0;0;1;0;0;2;0;0;5;4;2;2;0;0;0;0;0;3;1;11;16;0;0;0;5;1;2;37;6;2;3;2;2;2;0;1;0;0;0;0;0;1;1;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Lima;Lucas;NTE;MET;A;4231;DL;1;90;1;0;0;0;0;0;0;0;0;1;0;1;9;4;0;0;3;1;2;0;37;49;3;1;0;10;2;6;94;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Diego Carlos;;NTE;MET;A;4231;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;65;74;0;8;0;4;0;9;83;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;5;0
Cyprien;Wylan;NIC;PSG;H;433;MC;1;90;1;0;0;0;0;0;0;0;0;1;0;2;5;1;4;0;0;0;0;1;53;60;0;0;0;11;0;1;72;0;0;1;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Benitez;Walter;NIC;PSG;H;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;24;0;0;0;7;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;5;2;3;0;0;0;0;1;1;0
Ikoko;Jordan;GUI;ETI;A;4231;DL;1;90;1;0;0;0;0;0;0;0;0;1;0;2;3;2;1;0;1;0;1;1;24;31;2;1;0;5;3;6;54;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Santini;Ivan;CAE;ANG;A;352;FW;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;2;13;17;0;2;0;1;0;3;22;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Sarr;Malang;NIC;PSG;H;433;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;5;4;1;0;38;45;0;0;0;5;0;5;59;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0
Amian;Kelvin Adou;TOU;STR;H;433;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;4;2;1;1;29;30;1;0;0;7;0;5;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0
Johnsson;Karl-Johan;GUI;ETI;A;4231;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;20;0;1;0;3;0;1;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;4;0;0;0;0;4;4;1
Sliti;Naim;DIJ;MTP;A;343;FWL;1;90;1;0;0;0;0;0;0;1;0;0;0;1;6;3;3;0;0;0;0;5;19;23;2;1;1;5;3;9;48;1;0;0;0;0;0;0;4;0;0;0;0;0;2;2;1;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Mariano;;LYO;MAR;A;433;FW;1;90;1;0;0;1;0;0;0;1;0;3;1;0;1;0;2;0;0;0;2;0;9;10;0;2;2;1;1;3;22;2;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Sarr;Ismaila;REN;BDX;A;4231;AML;1;90;1;0;0;0;0;0;1;0;0;1;1;0;2;0;0;0;1;1;0;3;22;26;0;1;0;6;3;8;44;4;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Bamba;Abdoulaye;ANG;CAE;H;4141;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;4;25;35;1;0;0;4;0;4;59;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0
Bamba;Abdoulaye;ANG;PSG;A;4141;DL;1;90;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;1;21;26;0;0;0;8;1;3;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0
Mukiele;Nordi;MTP;DIJ;H;3421;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;4;1;0;0;0;0;0;1;38;47;1;7;0;12;2;9;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;5;5;0
Alonso;Junior;LIL;MON;A;442;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;47;57;0;4;0;8;0;4;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;6;6;0
Mendes;Thiago;LIL;MON;A;442;MR;1;90;1;0;0;0;0;0;0;1;0;3;0;1;2;0;4;0;1;1;2;4;44;59;0;1;1;8;2;8;90;8;2;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Maia;Thiago;LIL;MON;A;442;MC;1;90;1;0;0;0;0;0;0;0;0;2;1;2;0;0;0;0;4;4;1;0;54;62;0;0;0;11;5;9;82;0;0;2;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Mendy;Ferland;LYO;MAR;A;433;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;1;29;37;0;0;0;3;2;3;63;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Gurtner;Regis;AMN;TRO;H;4222;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;26;0;0;0;9;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;4;0;1;0;1;0;1;1;0
Adenon;Khaled;AMN;TRO;H;4222;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;3;2;3;2;36;45;0;5;0;7;0;10;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;2;0
Dibassy;Bakaye;AMN;TRO;H;4222;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;1;0;0;42;50;0;1;0;7;0;4;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;6;0
El Hajjam;Oualid;AMN;TRO;H;4222;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;4;2;1;0;22;30;0;0;0;9;0;4;70;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;5;0
Monconduit;Thomas;AMN;TRO;H;4222;DMC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;3;1;1;0;38;55;0;3;0;11;2;8;73;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
NDombele;Tanguy;LYO;MAR;A;433;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;1;1;2;0;1;0;2;3;26;29;1;0;0;9;2;6;54;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Oukidja;Alexandre;STR;TOU;A;41212;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;39;0;0;0;15;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;4;0;0;0;0;0;3;3;2
Ndour;Abdallah;STR;TOU;A;41212;DL;1;90;1;0;0;1;0;0;0;0;0;0;0;1;5;0;0;0;3;1;2;0;18;21;0;0;0;3;0;3;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0
Aholou;Jean-Eudes;STR;TOU;A;41212;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2;1;1;33;38;0;1;0;5;0;5;48;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Lienard;Dimitri;STR;TOU;A;41212;ML;1;90;1;0;0;0;0;0;0;0;0;5;0;2;3;0;1;0;2;2;0;0;35;44;0;0;0;11;0;2;62;2;1;4;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Seka;Ernest;STR;TOU;A;41212;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;2;6;2;2;0;2;2;2;0;30;36;2;2;0;1;0;4;65;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Lerager;Lukas;BDX;REN;H;433;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;6;3;4;2;32;38;0;3;0;4;0;11;54;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Pele;Bryan;TRO;AMN;A;4231;AML;1;90;1;0;0;0;0;0;0;0;0;1;1;0;2;1;2;0;3;3;1;2;23;32;0;0;0;7;1;6;55;3;1;0;1;0;0;0;4;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Ie;Edgar;LIL;MON;A;442;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;7;0;0;1;2;2;0;0;38;42;0;3;0;0;2;7;74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;4;0
Peeters;Stef;CAE;ANG;A;352;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;4;1;2;0;1;1;1;0;16;26;0;1;0;5;0;2;36;2;0;0;0;0;0;0;2;0;0;0;0;0;1;1;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
