Last Name;First Name;Team;Opponent;Home/Away;Formation;Position;Games Played;Minutes;Starts;SubOn;SubOff;YellowCards;YellowRedCards;RedCards;Goals;Assists;SecondaryAssists;Shots;ShotsOnGoal;Interceptions;Crosses;AccurateCrosses;ChancesCreated;Blocks;TotalTackles;TacklesWon;FoulsCommitted;FoulsSuffered;Passes;AttemptedPasses;AccurateCrosses-OpenPlay;AerialsWon;BigChancesCreated;BallRecoveries;Dribbles;DuelsWon;Touches;TouchesInBox;ShotsInsideBox;ShotsOutsideBox;ShotsOnGoalInsideBox;ShotsOnGoalOutsideBox;GoalsInsideBox;GoalsOutsideBox;Dispossessed;OwnGoals;PenaltyKicksTaken;PenaltyKickGoals;PenaltyKickMisses;PenaltyKicksSaved;CornersTaken;CornerCrosses;CornersWon;FreeKickCrosses;FreeKickAccurateCrosses;FreeKickShots;FreeKickShotsOnGoal;FreeKickGoals;GoalsConceded;CleanSheets;Saves;SavesFromShotsInsideBox;SavesFromShotsOutsideBox;AccurateKeeperSweeper;PenaltyConceded;PenaltiesFaced;PenaltySaves;Clearances;EffectiveClearances;Punches
Subasic;Danijel;MON;NTE;H;4231;GK;1;90;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;24;0;1;0;15;0;1;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;3;0;0;0;0;1;1;0
Ruffier;Stephane;ETI;PSG;H;4231;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;30;0;0;0;4;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;1;1;0
Kurzawa;Layvin;PSG;ETI;A;433;DL;1;90;1;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;1;1;4;0;38;43;0;2;0;6;2;5;60;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Oniangue;Prince;ANG;STR;H;4141;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;22;27;0;4;0;3;0;5;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Gakpe;Serge;AMN;CAE;H;4231;AMR;1;90;1;0;0;0;0;0;1;0;0;2;2;0;0;0;0;0;2;2;1;2;14;19;0;0;0;5;1;5;29;2;1;1;1;1;1;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Tielemans;Youri;MON;NTE;H;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;1;1;0;3;0;1;0;2;1;3;0;32;39;0;0;0;2;0;2;58;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Rebocho;Pedro;GUI;TRO;H;4231;DL;1;90;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;1;1;0;18;23;0;1;0;4;0;3;44;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;4;0
Fabinho;;MON;NTE;H;4231;DMC;1;90;1;0;0;0;0;0;0;0;1;0;0;3;1;1;0;2;5;3;1;2;62;79;1;6;0;12;0;13;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
M'Vila;Yann;ETI;PSG;H;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;1;0;0;54;59;0;0;0;6;0;2;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Djilobodji;Papy;DIJ;TOU;A;442;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;4;0;0;1;2;5;4;0;1;30;40;0;4;1;6;1;10;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13;13;0
Kone;Bakary;STR;ANG;A;4231;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;55;59;0;1;0;4;1;2;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Rabiot;Adrien;PSG;ETI;A;433;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;3;0;0;1;1;2;2;4;2;62;65;0;2;0;7;2;7;84;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Glik;Kamil;MON;NTE;H;4231;DC;1;90;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;1;57;66;0;2;0;7;0;3;81;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;8;0
Cissokho;Issa;AMN;CAE;H;4231;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;5;1;1;2;0;1;1;2;1;24;32;1;3;0;8;1;5;60;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0
Tatarusanu;Ciprian;NTE;MON;A;4141;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;25;0;0;0;9;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;1;0;0;0;0;1;1;1
Butelle;Ludovic;ANG;STR;H;4141;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;26;0;0;0;9;0;1;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;2;1;2;0;1;0;3;3;1
Traore;Ismael;ANG;STR;H;4141;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;34;41;0;3;0;4;0;4;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Thomas;Romain;ANG;STR;H;4141;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;3;0;30;37;0;1;0;2;0;1;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0
Mangani;Thomas;ANG;STR;H;4141;MC;1;90;1;0;0;1;0;0;0;1;0;0;0;1;5;0;2;2;1;1;1;0;48;69;0;1;1;7;2;4;86;2;0;0;0;0;0;0;1;0;0;0;0;0;2;2;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Manceau;Vincent;ANG;STR;H;4141;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;2;1;1;34;38;0;0;0;5;0;3;61;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
Guilbert;Frederic;CAE;AMN;A;352;MR;1;90;1;0;0;0;0;0;0;0;0;0;0;2;2;0;1;0;5;2;2;1;20;26;0;1;0;7;2;9;54;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;2;0
Poundje;Maxime;BDX;LIL;H;433;DL;1;90;1;0;0;1;0;0;0;0;0;1;0;1;3;0;0;0;2;1;2;2;32;41;0;0;0;5;4;8;72;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Plasil;Jaroslav;BDX;LIL;H;433;MC;1;90;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;72;78;1;1;0;7;0;2;84;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Vercoutre;Remy;CAE;AMN;A;352;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;19;0;0;0;5;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0
Da Silva;Damien;CAE;AMN;A;352;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;1;0;19;34;0;2;0;11;0;3;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0
Bessat;Vincent;CAE;AMN;A;352;ML;1;90;1;0;0;0;0;0;0;0;0;1;1;0;9;0;0;0;1;0;1;0;41;48;0;0;0;7;0;1;80;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;2;0
Rodelin;Ronny;CAE;AMN;A;352;FW;1;90;1;0;0;0;0;0;0;0;0;5;2;1;1;0;2;0;0;0;1;0;24;34;0;2;0;5;3;5;59;3;2;3;1;1;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0
Sylla;Issiaga;TOU;DIJ;H;4231;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;3;4;1;2;1;1;1;0;1;24;35;1;2;0;5;2;6;76;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0
Martinez;Pablo;STR;ANG;A;4231;DC;1;90;1;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;1;1;2;0;67;71;0;2;0;7;0;3;77;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Pablo;;BDX;LIL;H;433;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;64;69;0;1;0;8;0;1;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Sorbon;Jeremy;GUI;TRO;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;2;0;1;0;39;46;0;3;0;9;0;5;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;6;0
Kerbrat;Christophe;GUI;TRO;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;41;59;0;2;0;4;0;3;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;9;0
Briand;Jimmy;GUI;TRO;H;4231;FW;1;90;1;0;0;0;0;0;1;0;0;2;1;0;1;0;1;0;0;0;1;1;11;14;0;0;0;3;0;1;22;4;2;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Sidibe;Djibril;MON;NTE;H;4231;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;2;1;1;2;72;83;0;2;0;7;0;6;116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Bellugou;Francois;TRO;GUI;A;4141;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;1;0;2;0;33;41;0;2;0;7;1;4;57;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;3;3;0
Mbappe;Kylian;PSG;ETI;A;433;FW;1;90;1;0;0;0;0;0;0;0;0;3;1;0;1;0;1;0;1;1;1;1;10;14;0;0;0;2;1;3;33;7;3;0;1;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Deplagne;Mathieu;TRO;GUI;A;4141;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;3;1;2;0;0;0;1;2;21;30;1;3;0;3;0;5;62;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;1;0
Martin;Jonas;STR;ANG;A;4231;DMC;1;90;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;2;2;2;1;83;93;0;2;0;4;0;5;102;2;1;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Sabaly;Youssouf;BDX;LIL;H;433;DR;1;90;1;0;0;0;0;0;0;0;0;1;0;0;8;1;1;0;6;3;2;1;61;66;1;0;0;9;1;8;114;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Dubois;Leo;NTE;MON;A;4141;DR;1;90;1;0;0;1;0;0;0;0;0;1;1;0;10;0;0;0;1;0;2;1;19;34;0;2;0;7;0;4;72;1;0;1;0;1;0;0;0;0;0;0;0;0;2;2;1;2;0;1;1;0;2;0;0;0;0;0;0;0;0;4;4;0
Djidji;Koffi;NTE;MON;A;4141;DL;1;90;1;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;2;1;0;0;24;28;0;1;0;7;0;3;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;7;7;0
Rongier;Valentin;NTE;MON;A;4141;MC;1;90;1;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;7;5;0;2;29;46;0;1;0;12;1;10;68;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Sala;Emiliano;NTE;MON;A;4141;FW;1;90;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;2;0;2;1;12;23;0;6;0;3;0;9;43;0;0;1;0;1;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0
Niane;Adama;TRO;GUI;A;4141;FW;1;90;1;0;0;0;0;0;0;0;0;1;1;1;0;0;2;0;0;0;2;1;14;19;0;4;0;3;0;5;32;3;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;1;0
Costil;Benoit;BDX;LIL;H;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;24;0;0;0;7;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;2;2;0
Djiku;Alexander;CAE;AMN;A;352;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;3;2;3;0;41;57;0;3;0;2;0;6;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;3;3;0
Traore;Charles;TRO;GUI;A;4141;DL;1;90;1;0;0;1;0;0;0;0;0;0;0;4;1;0;0;0;3;0;1;1;38;49;0;2;0;8;0;6;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;8;8;0
Darbion;Stephane;TRO;GUI;A;4141;ML;1;90;1;0;0;0;0;0;0;0;0;3;2;1;6;0;0;0;1;0;2;2;27;35;0;4;0;3;0;7;58;3;3;0;2;0;0;0;1;0;0;0;0;0;3;2;3;1;0;0;0;0;4;0;0;0;0;0;0;0;0;1;1;0
Lafont;Alban;TOU;DIJ;H;4231;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;29;0;1;0;13;0;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;1;0;0;0;1;1;1
Braithwaite;Martin;BDX;LIL;H;433;FW;1;90;1;0;0;0;0;0;0;1;0;1;0;0;3;0;1;0;1;1;1;1;14;15;0;1;1;5;1;4;32;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Perrin;Loic;ETI;PSG;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;41;44;0;1;0;4;0;1;51;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Malcuit;Kevin;LIL;BDX;A;433;DR;1;90;1;0;0;0;0;0;0;1;0;1;0;3;0;0;1;1;3;1;0;4;25;33;0;0;1;8;0;7;66;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;2;0
Didot;Etienne;GUI;TRO;H;4231;DMC;1;90;1;0;0;0;0;0;0;0;0;2;1;2;3;0;1;0;2;0;3;2;38;53;0;0;0;15;3;7;69;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Krhin;Rene;NTE;MON;A;4141;DMC;1;90;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;3;16;17;0;1;0;3;2;7;31;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;3;0
Areola;Alphonse;PSG;ETI;A;433;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;15;0;0;0;9;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;4;0;0;0;1;1;0;0;0
Diop;Issa;TOU;DIJ;H;4231;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;1;26;37;0;1;0;11;2;6;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0
Silva;Gabriel;ETI;PSG;H;4231;DL;1;90;1;0;0;0;0;0;0;0;0;1;0;1;2;1;1;1;1;1;0;2;19;23;1;0;0;3;2;5;51;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;0
Jemerson;;MON;NTE;H;4231;DC;1;90;1;0;0;1;0;0;0;0;0;0;0;3;0;0;0;1;0;0;1;2;48;55;0;5;0;4;0;6;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;6;0
Selnaes;Ole;ETI;PSG;H;4231;DMC;1;90;1;0;0;1;0;0;0;0;0;2;0;0;0;0;2;0;4;2;1;0;51;58;0;3;0;3;0;7;69;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;0
Meunier;Thomas;PSG;ETI;A;433;DR;1;90;1;0;0;0;0;0;0;0;0;0;0;2;5;1;1;0;3;1;2;1;39;46;1;0;0;6;2;6;78;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;4;0
Marie;Jordan;DIJ;TOU;A;442;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;3;0;2;2;31;37;1;0;0;9;0;5;55;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Varrault;Cedric;DIJ;TOU;A;442;DC;1;90;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;2;2;21;30;0;3;0;0;0;5;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;15;15;0
Amalfitano;Romain;DIJ;TOU;A;442;MC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1;0;1;1;26;36;0;2;0;9;0;4;50;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3;0
Rosier;Valentin;DIJ;TOU;A;442;DR;1;90;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;3;2;2;1;18;31;0;3;0;14;0;7;70;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;6;0
Reynet;Baptiste;DIJ;TOU;A;442;GK;1;90;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26;42;0;1;0;16;0;1;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2;3;0;0;0;0;2;2;0
Santamaria;Baptiste;ANG;STR;H;4141;DMC;1;90;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;1;1;1;2;4;31;31;0;2;0;5;0;6;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0
Toko Ekambi;Karl;ANG;STR;H;4141;FW;1;90;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;2;23;29;0;0;0;3;1;3;40;4;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Pepe;Nicolas;LIL;BDX;A;433;FWR;1;90;1;0;0;0;0;0;0;0;0;0;0;1;2;0;1;0;3;2;2;2;15;20;0;0;0;2;0;5;40;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
Lima;Lucas;NTE;MON;A;4141;ML;1;90;1;0;0;0;0;0;0;0;0;2;0;2;7;1;0;0;1;1;1;1;11;23;1;1;0;7;0;3;52;0;0;2;0;0;0;0;1;0;0;0;0;0;3;3;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;5;5;0
Diego Carlos;;NTE;MON;A;4141;DC;1;90;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;2;1;0;0;17;24;0;5;0;5;0;7;36;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;5;5;0
Lo Celso;Giovani;PSG;ETI;A;433;MC;1;90;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8;4;0;1;57;66;0;1;0;7;2;12;88;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Ikoko;Jordan;GUI;TRO;H;4231;DR;1;90;1;0;0;0;0;0;0;1;0;0;0;2;1;0;1;0;0;0;0;0;25;34;0;2;1;5;1;3;61;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;2;0
Santini;Ivan;CAE;AMN;A;352;FW;1;90;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;1;2;1;23;28;0;1;0;2;0;3;33;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
